"genes","logFC","logCPM","LR","PValue","FDR","Gene_Symbol"
"ENSG00000255154",-0.105343664576975,2.79245879436094,0.224874642106377,0.635350525408784,0.866289728999793,"HTD2"
"ENSG00000029993",-0.0415675578574443,7.88440916178042,0.224790384666731,0.635413878382987,0.866289728999793,"HMGB3"
"ENSG00000135070",-0.0290157266472795,5.37143765651047,0.224759736885623,0.635436925985595,0.866289728999793,"ISCA1"
"ENSG00000188452",-0.113643444100456,0.0692665490943785,0.22473051506137,0.635458903039102,0.866289728999793,"CERKL"
"ENSG00000204316",0.0391991336239633,5.97000216070354,0.224529720204664,0.63560996351906,0.866289728999793,"MRPL38"
"ENSG00000204568",0.0312428385127548,5.70832539350709,0.224508159549082,0.635626188786659,0.866289728999793,"MRPS18B"
"ENSG00000175105",0.0561892343542717,4.99585493580381,0.224384667738223,0.635719139767103,0.866289728999793,"ZNF654"
"ENSG00000108669",0.0351574990102989,5.34166124015814,0.224380298970036,0.635722428666237,0.866289728999793,"CYTH1"
"ENSG00000105655",0.0529496285070697,4.88249113038535,0.22432752239585,0.635762163061531,0.866289728999793,"ISYNA1"
"ENSG00000070785",-0.0546559784072334,4.75367366942957,0.224296941717483,0.635785189242863,0.866289728999793,"EIF2B3"
"ENSG00000204237",0.0384815480139536,4.48714484396977,0.224227753668619,0.63583729251744,0.866289728999793,"OXLD1"
"ENSG00000198695",0.0688113597321389,10.0011300869241,0.224197505639097,0.635860074418649,0.866289728999793,"MT-ND6"
"ENSG00000174109",-0.048895641678838,3.83029689269137,0.22411795433764,0.635919999035284,0.866289728999793,"UQCC4"
"ENSG00000276187",-0.0643878631573291,3.52324397234301,0.224113822155521,0.635923112092121,0.866289728999793,"ERMARD"
"ENSG00000115159",-0.033750044374699,7.10890508753762,0.22409181241297,0.635939694136076,0.866289728999793,"GPD2"
"ENSG00000285399",-0.0857310472418925,1.30343463595556,0.224011805558931,0.63599997934941,0.866289728999793,NA
"ENSG00000148429",-0.0377152133608762,5.31514460934544,0.223896468294939,0.636086909242881,0.866316655297638,"USP6NL"
"ENSG00000113734",0.037944563915814,3.79950357779512,0.223603809879935,0.636307609442889,0.866323642282337,"BNIP1"
"ENSG00000126246",-0.0758849008905803,1.70371482165143,0.223476588328417,0.636403605148327,0.866323642282337,"IGFLR1"
"ENSG00000123609",0.0447769473250164,4.14379553695171,0.223466894328249,0.636410921178874,0.866323642282337,"NMI"
"ENSG00000095564",-0.0332574599922519,6.49130606612897,0.223450356989042,0.636423402303357,0.866323642282337,"BTAF1"
"ENSG00000123095",-0.114062553510371,2.03936485395291,0.223444464321723,0.636427849776527,0.866323642282337,"BHLHE41"
"ENSG00000269243",-0.0458016569934323,4.6386101624469,0.223015305047772,0.636751949533332,0.866673356234088,"HSH2D-AS1"
"ENSG00000137266",0.056860283047934,4.22861620285224,0.222845152999023,0.636880553419531,0.866756938020524,"SLC22A23"
"ENSG00000111885",0.0622584482919946,6.14033629744465,0.222552106226463,0.637102184095275,0.866884104236853,"MAN1A1"
"ENSG00000152193",0.0412820486022708,4.69596138455434,0.222543884971973,0.637108404385252,0.866884104236853,"OBI1"
"ENSG00000148843",0.0508708585144135,6.76616915343257,0.222448715800841,0.637180420634854,0.866890649274231,"PDCD11"
"ENSG00000159231",0.0536064336392986,2.82324318865809,0.222197587920919,0.637370544139741,0.867057862144961,"CBR3"
"ENSG00000104267",-0.105896744094331,5.97054600902042,0.221950943822053,0.63755740092927,0.867220596286688,"CA2"
"ENSG00000184857",0.0444294970454407,3.7538980565929,0.221792273563093,0.637677676085761,0.867292739754347,"TMEM186"
"ENSG00000162910",-0.0411547268498737,4.11039092655435,0.221572752361197,0.637844164144384,0.867383491813446,"MRPL55"
"ENSG00000083838",-0.0508802512998365,3.52117427338622,0.221385820340249,0.63798601553726,0.867383491813446,"ZNF446"
"ENSG00000102030",0.0500597990172185,6.47513907808464,0.221366194993079,0.638000912267359,0.867383491813446,"NAA10"
"ENSG00000197763",-0.0477959236450451,3.97772635795474,0.221327835140676,0.638030031857989,0.867383491813446,"TXNRD3"
"ENSG00000161091",0.0264479965665197,6.19275879690772,0.221258948599883,0.638082332494203,0.867383491813446,"MFSD12"
"ENSG00000171103",0.0430572492134602,3.4741037988662,0.221172649775051,0.638147867067959,0.867383491813446,"TRMT61B"
"ENSG00000205571",0.110022683884147,2.89190955516803,0.22096350226632,0.638306756655346,0.867393591254948,"SMN2"
"ENSG00000146556",0.0825541081956898,3.8459716676048,0.220700760552464,0.638506491987679,0.867393591254948,"WASH2P"
"ENSG00000131188",-0.0406268976567258,4.18926661229623,0.220647628084963,0.638546900744052,0.867393591254948,"PRR7"
"ENSG00000284933",0.079698580045923,3.40289703294201,0.220631508763992,0.638559161121366,0.867393591254948,"ARHGEF5"
"ENSG00000172687",-0.0543539012495955,2.92607694630693,0.220599803438347,0.638583277830125,0.867393591254948,"ZNF738"
"ENSG00000283761",0.097134725162446,4.09387768747561,0.220462553362307,0.638687701735071,0.867393591254948,""
"ENSG00000163960",0.0631689055357698,6.17146191124414,0.220358020922959,0.638767259713396,0.867393591254948,"UBXN7"
"ENSG00000262246",0.0451092875356461,5.30930374894059,0.22021180280475,0.638878582642898,0.867393591254948,"CORO7"
"ENSG00000169359",0.0336605970236724,5.53540714152843,0.220207108455469,0.638882157425276,0.867393591254948,"SLC33A1"
"ENSG00000048544",0.0346397066995362,6.15404489048904,0.220198251899326,0.638888901886173,0.867393591254948,"MRPS10"
"ENSG00000133069",-0.0680361116884531,2.41025498700362,0.22012325683006,0.638946018904185,0.867393591254948,"TMCC2"
"ENSG00000285098",-0.0682470293021763,2.49368061183653,0.220101964270336,0.638962237700947,0.867393591254948,"CLDN23"
"ENSG00000070770",0.0308193282166711,6.47166930401067,0.219960352946881,0.639070129094382,0.867395518945544,"CSNK2A2"
"ENSG00000023608",-0.0421177973308244,5.99481205252135,0.219912915467061,0.639106280422296,0.867395518945544,"SNAPC1"
"ENSG00000170949",0.048929407537809,5.08990154516968,0.219733995937485,0.639242674888845,0.867395518945544,"ZNF160"
"ENSG00000218510",-0.0602239214702057,3.26630271088273,0.21967586928686,0.639287000745946,0.867395518945544,"LINC00339"
"ENSG00000114166",0.0467816898312943,5.58012735820266,0.219658977127205,0.639299883604565,0.867395518945544,"KAT2B"
"ENSG00000144426",0.10309341505837,4.47858100616462,0.219315599001675,0.639561893072187,0.867629054875519,"NBEAL1"
"ENSG00000170439",-0.106729948191939,2.13384657501626,0.219257127136347,0.63960653405778,0.867629054875519,"TMT1B"
"ENSG00000184828",0.0875367970455614,0.84806113094184,0.219026418987403,0.639782741562434,0.867776822651297,"ZBTB7C"
"ENSG00000110200",-0.0353504455903266,4.97094450065416,0.218695564473131,0.64003563521242,0.868028562570182,"ANAPC15"
"ENSG00000068137",0.0523472715296736,5.230931453021,0.218556451622879,0.640142037845216,0.868081596527065,"PLEKHH3"
"ENSG00000151576",-0.0343927479811087,5.65401226406843,0.218078696625078,0.640507770697405,0.868379774035497,"QTRT2"
"ENSG00000185838",-0.0670839180221661,3.14506952727131,0.218014458662106,0.640556983599689,0.868379774035497,"GNB1L"
"ENSG00000134815",0.0353136957448109,5.69975889766165,0.218005451404915,0.640563884793221,0.868379774035497,"DHX34"
"ENSG00000091157",-0.0443168470178934,4.00650792294337,0.21784048651824,0.640690308556206,0.868459887564786,"WDR7"
"ENSG00000120159",0.0313746086354693,5.22164900331766,0.217486352223136,0.640961902673936,0.868646286389373,"CAAP1"
"ENSG00000124608",-0.0462508879738388,4.58299239765548,0.21748556704611,0.640962505144124,0.868646286389373,"AARS2"
"ENSG00000013563",0.0582151572961896,5.24087897338286,0.217243598848871,0.641148231639425,0.868659369223366,"DNASE1L1"
"ENSG00000105245",0.0346328190639794,4.43649329440247,0.217104451751327,0.641255093207635,0.868659369223366,"NUMBL"
"ENSG00000116584",-0.0453216143866739,6.84362399263324,0.217088131576611,0.641267629433447,0.868659369223366,"ARHGEF2"
"ENSG00000119397",-0.0444212287879891,4.88701386160528,0.217064812409806,0.641285542880347,0.868659369223366,"CNTRL"
"ENSG00000130244",-0.0563967195482869,4.21600074899889,0.216996493868422,0.641338030938589,0.868659369223366,"FAM98C"
"ENSG00000196378",-0.0550511422786778,2.38942684391081,0.21689090825783,0.641419170481475,0.868659369223366,"ZNF34"
"ENSG00000138085",0.0336787053027142,5.7472741761813,0.216859175521719,0.641443560884764,0.868659369223366,"ATRAID"
"ENSG00000153487",0.0340960469094954,4.14644874696703,0.216577755968617,0.641659960550591,0.868861204192954,"ING1"
"ENSG00000006125",0.0292546699484701,8.69192429386224,0.216320938317306,0.641857591719445,0.868947114845985,"AP2B1"
"ENSG00000157601",0.0955674117628929,1.43999761222264,0.216320229883046,0.641858137084467,0.868947114845985,"MX1"
"ENSG00000100321",0.0696892594973812,2.47081162662262,0.21581051057239,0.642250809739083,0.86929729860088,"SYNGR1"
"ENSG00000116096",0.0394343570271734,5.9187377564575,0.215809498837906,0.642251589709775,0.86929729860088,"SPR"
"ENSG00000156853",0.0407654437462186,4.2652159978475,0.215520305620982,0.642474626969945,0.869442341539488,"ZNF689"
"ENSG00000114978",0.0313185813667986,7.51124092059743,0.215495770746349,0.642493557605581,0.869442341539488,"MOB1A"
"ENSG00000019144",-0.0324450141532236,5.45512102702716,0.215234490929099,0.642695237364727,0.869469141282027,"PHLDB1"
"ENSG00000128512",-0.13233642653574,4.49355213687611,0.215007893000429,0.642870266943586,0.869469141282027,"DOCK4"
"ENSG00000196290",0.0474867985994162,4.88261198034366,0.214922916284113,0.642935933853847,0.869469141282027,"NIF3L1"
"ENSG00000146677",0.0681635833062158,1.98498295813008,0.214846526093867,0.642994978872819,0.869469141282027,"RPL32P18"
"ENSG00000225077",-0.10183788767671,0.435372553075365,0.214819413783879,0.643015938122657,0.869469141282027,"ICMT-DT"
"ENSG00000109689",-0.0290586959086375,4.7001104700601,0.214741503513814,0.643076175826774,0.869469141282027,"STIM2"
"ENSG00000102931",0.030665480559895,5.8021612118389,0.214738286181092,0.643078663649886,0.869469141282027,"ARL2BP"
"ENSG00000213923",-0.0324208452542922,6.69579434712614,0.214518176050181,0.643248918998036,0.869469141282027,"CSNK1E"
"ENSG00000262771",0.052428644556922,4.70820902384239,0.214502967093011,0.643260687055325,0.869469141282027,"SSBP1"
"ENSG00000197563",-0.0429492767573099,4.41041786218567,0.214403905456543,0.643337349222202,0.869469141282027,"PIGN"
"ENSG00000269378",0.06524479220155,4.75915314073195,0.214394465302821,0.643344655923865,0.869469141282027,"ITGB1P1"
"ENSG00000272398",-0.0661251677237016,9.12157001744169,0.214336051006022,0.643389873074831,0.869469141282027,"CD24"
"ENSG00000111711",0.0377298616984729,5.94958755100282,0.214147200684941,0.643536108940351,0.869469141282027,"GOLT1B"
"ENSG00000109919",0.0282601798109636,6.58475129971512,0.214086933918568,0.64358279286758,0.869469141282027,"MTCH2"
"ENSG00000285121",0.0282601798109636,6.58475129971512,0.214086933918568,0.64358279286758,0.869469141282027,"MTCH2"
"ENSG00000106723",0.0348105518779557,7.31231733804946,0.214075233989746,0.643591856807566,0.869469141282027,"SPIN1"
"ENSG00000088930",0.0250870098446011,7.66028070176819,0.213737892880518,0.643853324538609,0.86973128424165,"XRN2"
"ENSG00000087884",0.0484114720534072,3.33022576631095,0.213490819679971,0.644044985976237,0.869810752407454,"AAMDC"
"ENSG00000142330",0.0449670399393059,4.11481630582132,0.213488199996096,0.644047018857554,0.869810752407454,"CAPN10"
"ENSG00000254598",-0.077477371122945,1.82361027035082,0.212958579189861,0.644458317151959,0.870184263597702,"CSNK2A3"
"ENSG00000089053",-0.025356101843366,7.39545553913345,0.212958336071999,0.644458506097282,0.870184263597702,"ANAPC5"
"ENSG00000101974",-0.0636834007526522,5.58683232620967,0.212742836470046,0.644626038652073,0.870319371213428,"ATP11C"
"ENSG00000091073",0.0432989789792958,4.81030261776083,0.212234503308769,0.645021632364448,0.870762327144847,"DTX2"
"ENSG00000214485",0.0547048298009291,3.73191688499525,0.212115021978063,0.645114698160144,0.870796828334836,"RPL7P1"
"ENSG00000167861",-0.0837804962761371,6.27193270013996,0.211968309878378,0.645229017876799,0.870846923301791,"HID1"
"ENSG00000277424",-0.0421653357439032,3.61442447223912,0.21189413292911,0.645286835639857,0.870846923301791,"HMOX2"
"ENSG00000175416",-0.0337729092307803,6.62234504259421,0.211721212942433,0.645421667017977,0.870852400775511,"CLTB"
"ENSG00000115758",0.0687577702651666,6.40923036979764,0.211703520721265,0.645435465984331,0.870852400775511,"ODC1"
"ENSG00000174307",0.0793708878730497,5.86177607909794,0.211629207468146,0.645493433895237,0.870852400775511,"PHLDA3"
"ENSG00000100266",-0.0271932973405214,5.80968697315685,0.211414130233686,0.645661274001817,0.87086856751608,"PACSIN2"
"ENSG00000121774",-0.0245832802753922,8.07419956062689,0.211412186443274,0.645662791351612,0.87086856751608,"KHDRBS1"
"ENSG00000002016",-0.0564498976019626,3.72848677996345,0.211311523874395,0.645741381503637,0.87086856751608,"RAD52"
"ENSG00000198753",0.0653912116507663,4.82270464158619,0.211219372125246,0.645813346897274,0.87086856751608,"PLXNB3"
"ENSG00000160959",-0.0359885857794179,5.85926538314333,0.211181422291661,0.645842989135501,0.87086856751608,"LRRC14"
"ENSG00000105669",0.0249610842354408,7.31705026035045,0.211086890390741,0.645916841093146,0.870877112288124,"COPE"
"ENSG00000214046",0.0308622241710581,5.7953671844013,0.210787844370433,0.646150599315784,0.871101231247314,"SMIM7"
"ENSG00000134759",0.0731342775372608,7.15988901711461,0.21030599940069,0.646527670500927,0.871518489057524,"ELP2"
"ENSG00000137343",0.0879647514716787,1.65081162473886,0.210135270561278,0.646661400998832,0.871530899603005,"ATAT1"
"ENSG00000170802",-0.0357162682849326,4.93536532957462,0.210038807359199,0.646736988901018,0.871530899603005,"FOXN2"
"ENSG00000187961",-0.0668544090839676,4.57542078834032,0.210035508209929,0.646739574463134,0.871530899603005,"KLHL17"
"ENSG00000285250",0.0430664557171011,3.38940046317759,0.209831247056055,0.646899702972645,0.871583468037453,"MSRA"
"ENSG00000198355",0.0349995099882058,6.5060697798079,0.209813367735688,0.646913723776307,0.871583468037453,"PIM3"
"ENSG00000267106",0.0852445694327614,1.47091828154543,0.209149076571164,0.647435168023556,0.872008595214745,"ZNF561-AS1"
"ENSG00000121892",-0.0369517228855795,7.81500433938514,0.209142629747156,0.647440233447587,0.872008595214745,"PDS5A"
"ENSG00000185950",0.04897658262248,5.33138193986606,0.208995970501721,0.647555492638158,0.872008595214745,"IRS2"
"ENSG00000113575",0.0270085731764644,7.99473671666652,0.208875750850503,0.647650009478681,0.872008595214745,"PPP2CA"
"ENSG00000143353",0.0538361876622991,3.82860964260714,0.208870976570616,0.647653763702289,0.872008595214745,"LYPLAL1"
"ENSG00000114812",0.063492119201326,3.92453130652637,0.208770549548067,0.647732745854656,0.872008595214745,"VIPR1"
"ENSG00000103187",0.0382792504534525,8.29022741406026,0.208767184705836,0.647735392576617,0.872008595214745,"COTL1"
"ENSG00000197258",0.0943167576547044,2.22323710102378,0.208607377539019,0.647861123605447,0.872008595214745,"EIF4BP6"
"ENSG00000272068",-0.0783343908649342,0.951386316491846,0.208579935616434,0.647882719863855,0.872008595214745,"BCAN-AS1"
"ENSG00000164684",0.098710796625901,3.49483366728674,0.208551254517245,0.647905293165216,0.872008595214745,"ZNF704"
"ENSG00000150991",0.0224025827741863,10.3636978541621,0.208314385769455,0.64809179116832,0.872033795638203,"UBC"
"ENSG00000060138",-0.0310174037465426,7.9076446034373,0.208135554060275,0.648232678752726,0.872033795638203,"YBX3"
"ENSG00000148690",0.0397406575811302,4.54678757469553,0.208103405093269,0.648258014175323,0.872033795638203,"FRA10AC1"
"ENSG00000111540",0.0399625954569514,7.62459270707199,0.208051212746817,0.648299150085809,0.872033795638203,"RAB5B"
"ENSG00000196458",0.0691707031799576,3.88041955812526,0.208024350752783,0.648320324059878,0.872033795638203,"ZNF605"
"ENSG00000105792",-0.0941285464844111,1.02946595831612,0.208012525652153,0.648329645722177,0.872033795638203,"CFAP69"
"ENSG00000151575",-0.0687054794133067,1.77302849889065,0.207887191632289,0.648428465526096,0.872075776959765,"TEX9"
"ENSG00000240445",0.0573439985511871,2.5895014559867,0.207678021426887,0.648593466265293,0.872206747430778,"FOXO3B"
"ENSG00000076944",0.0415477303741322,6.34568388877596,0.207572987529547,0.648676358508881,0.872227285354536,"STXBP2"
"ENSG00000159882",-0.0491007373992294,2.41648712585949,0.207193098057318,0.648976377053404,0.872539742298505,"ZNF230"
"ENSG00000168488",-0.0282728328114064,8.04735904323039,0.207004300449304,0.649125603902752,0.872602243982733,"ATXN2L"
"ENSG00000173230",0.0747891998948771,7.47988807314723,0.206963122505925,0.649158162125615,0.872602243982733,"GOLGB1"
"ENSG00000169738",-0.0512495492926486,5.40456964163959,0.206698860372718,0.649367199740652,0.87271761229443,"DCXR"
"ENSG00000188732",-0.0622850048750678,1.92359983621359,0.2066835645446,0.649379304039223,0.87271761229443,"FAM221A"
"ENSG00000103254",0.0363350698895193,4.28396917117308,0.206419959185961,0.649587992160171,0.872907126875096,"ANTKMT"
"ENSG00000131508",0.0249935297415604,6.89686921152355,0.205200015751845,0.650555882186609,0.874093196798466,"UBE2D2"
"ENSG00000146243",0.0794242505535879,1.57411441843622,0.205136771244528,0.650606154156297,0.874093196798466,"IRAK1BP1"
"ENSG00000073050",-0.0337894986551763,5.07460806796394,0.205021321781111,0.650697947036204,0.874109760836603,"XRCC1"
"ENSG00000023902",-0.0592447751764577,4.10132821562433,0.204950824016121,0.650754014521583,0.874109760836603,"PLEKHO1"
"ENSG00000272779",0.0508965211214344,3.52031549366757,0.204726919354065,0.650932164936252,0.87425801702548,"BMS1P20"
"ENSG00000232450",0.100796439424572,0.19236321671772,0.204621393689279,0.651016167440588,0.874279806748168,""
"ENSG00000170471",0.0452749246487439,6.73908124743985,0.204520712986195,0.651096337495084,0.874296445695304,"RALGAPB"
"ENSG00000180902",0.0499668029869712,5.00518440084441,0.204172623514548,0.651373697542615,0.874308808052131,"D2HGDH"
"ENSG00000262712",0.0865392012620899,0.902872430659207,0.204124892634493,0.651411752023143,0.874308808052131,""
"ENSG00000104497",-0.0355236681520005,4.5705160274217,0.20408925679137,0.651440166966024,0.874308808052131,"SNX16"
"ENSG00000104549",-0.0467510991529459,7.44128182981917,0.203916428601232,0.651578017322977,0.874308808052131,"SQLE"
"ENSG00000115556",0.0613541975443618,2.14602461177097,0.203895923368455,0.651594377270876,0.874308808052131,"PLCD4"
"ENSG00000241127",-0.0536142455646683,3.11144181650127,0.203863393488087,0.651620333026606,0.874308808052131,"YAE1"
"ENSG00000100908",-0.0488556446763522,3.54161448961095,0.203748784534976,0.651711799957905,0.874308808052131,"EMC9"
"ENSG00000285377",-0.0488556446763522,3.54161448961095,0.203748784534976,0.651711799957905,0.874308808052131,"EMC9"
"ENSG00000088986",0.0286554977363464,7.57125576687724,0.203726043646574,0.651729952651654,0.874308808052131,"DYNLL1"
"ENSG00000150967",-0.0478227696555504,4.14808459117439,0.203659152211818,0.651783355161586,0.874308808052131,"ABCB9"
"ENSG00000065029",-0.0433619713875301,5.11177231851168,0.203394603974207,0.651994659677787,0.874359537995962,"ZNF76"
"ENSG00000282130",-0.0376627529082845,3.94437667676468,0.20330503933315,0.652066235757491,0.874359537995962,"NSMCE3"
"ENSG00000261526",-0.0848435551082506,1.92707123684455,0.203237651030591,0.652120102001275,0.874359537995962,""
"ENSG00000091140",-0.0249561725772567,7.03552588977105,0.203164878963378,0.652178283778366,0.874359537995962,"DLD"
"ENSG00000169955",0.073492694711299,1.99082435151489,0.202999443445378,0.652310597295072,0.874359537995962,"ZNF747"
"ENSG00000067992",0.0898453967782968,5.31822371594459,0.202948063913681,0.652351703281647,0.874359537995962,"PDK3"
"ENSG00000116095",0.0321642072896845,4.68022442380369,0.202864853781627,0.652418288490482,0.874359537995962,"PLEKHA3"
"ENSG00000231584",-0.115459859678937,1.77182621306148,0.202736287749188,0.65252120004607,0.874359537995962,"FAHD2CP"
"ENSG00000125247",-0.0496543214707361,3.81801467519631,0.202680259858226,0.652566060231224,0.874359537995962,"TMTC4"
"ENSG00000162885",-0.0435450626051421,4.66618428513076,0.202679324476364,0.652566809232276,0.874359537995962,"B3GALNT2"
"ENSG00000282880",-0.0435450626051421,4.66618428513076,0.202679324476364,0.652566809232276,0.874359537995962,"B3GALNT2"
"ENSG00000105202",0.0464114386307067,6.83106409716884,0.202064140158805,0.653059865038802,0.874799641073227,"FBL"
"ENSG00000280548",0.0464114386307067,6.83106409716884,0.202064140158805,0.653059865038802,0.874799641073227,"FBL"
"ENSG00000155893",-0.056098885640858,2.53854446268177,0.202015693809105,0.653098731958693,0.874799641073227,"PXYLP1"
"ENSG00000013392",-0.0577022952942075,3.33669923536634,0.201874757724436,0.653211832226131,0.874829121627362,"RWDD2A"
"ENSG00000131773",-0.0624219847833876,3.5072388993777,0.201819257038714,0.653256384178212,0.874829121627362,"KHDRBS3"
"ENSG00000250151",0.132871770896015,1.66499454511749,0.201714808347168,0.653340248032044,0.874850603069172,"ARPC4-TTLL3"
"ENSG00000185761",-0.0759402653323465,3.21636284306227,0.201382442381579,0.653607284764681,0.875048825065556,"ADAMTSL5"
"ENSG00000138867",0.023769354790676,6.09547528545599,0.201344347486833,0.653637908705469,0.875048825065556,"GUCD1"
"ENSG00000196422",-0.0285974286506062,5.83501812760739,0.201277324302069,0.65369179613394,0.875048825065556,"PPP1R26"
"ENSG00000204650",-0.04806962715812,2.76663649145938,0.200959000012965,0.653947879861525,0.875067011024125,"LINC02210"
"ENSG00000083937",0.032973916687208,6.18826000050721,0.200925791864755,0.653974608993166,0.875067011024125,"CHMP2B"
"ENSG00000128059",0.0349925770251283,5.87039223443675,0.200817810978099,0.654061540801724,0.875067011024125,"PPAT"
"ENSG00000183207",-0.0472793436974474,6.88021897356515,0.200579652548571,0.654253373464703,0.875067011024125,"RUVBL2"
"ENSG00000158864",0.0283359734570876,6.47574000456738,0.200502960681889,0.654315176593969,0.875067011024125,"NDUFS2"
"ENSG00000060656",0.0710855757227957,5.11000945626306,0.200431290124548,0.654372946064204,0.875067011024125,"PTPRU"
"ENSG00000136731",-0.0501855629896221,6.84284068532621,0.200427164039459,0.654376272238983,0.875067011024125,"UGGT1"
"ENSG00000276536",0.0731966385906984,3.982812408288,0.200420564371642,0.654381592536727,0.875067011024125,"HRAS"
"ENSG00000100911",-0.0279850442816153,5.99101952036313,0.200414858440528,0.654386192436699,0.875067011024125,"PSME2"
"ENSG00000284889",-0.0279850442816153,5.99101952036313,0.200414858440528,0.654386192436699,0.875067011024125,"PSME2"
"ENSG00000104964",0.0325857915723399,7.39412413540582,0.200333708723861,0.654451620695382,0.875067011024125,"TLE5"
"ENSG00000094841",0.0482478310060646,3.72438445802757,0.200222206797139,0.654541546857621,0.87509653948139,"UPRT"
"ENSG00000183421",0.0856929961015524,3.9335928657059,0.199797455492787,0.654884383791676,0.875388517183953,"RIPK4"
"ENSG00000140326",-0.0420738180344945,4.57195821330416,0.199773759857362,0.654903522535632,0.875388517183953,"CDAN1"
"ENSG00000167880",-0.0350732495577056,6.7593637717139,0.199699475118052,0.654963530455255,0.875388517183953,"EVPL"
"ENSG00000128891",0.0419877162367536,3.83207703945124,0.199493608833541,0.655129901201255,0.87552016116815,"CCDC32"
"ENSG00000138386",-0.0370351279444702,5.29250968904527,0.199292041574047,0.655292897486806,0.87554189765665,"NAB1"
"ENSG00000253948",0.10162068686831,0.725974963558328,0.199092123639703,0.655454657729549,0.87554189765665,"VPS13B-DT"
"ENSG00000246582",-0.0826779874385948,2.08834214436279,0.199038743292915,0.655497866013788,0.87554189765665,"TNFRSF10A-DT"
"ENSG00000184897",-0.0355677827512057,7.5355379422327,0.199030624288447,0.655504438484087,0.87554189765665,"H1-10"
"ENSG00000165801",-0.0463356293509719,5.17763740414512,0.198811690052645,0.655681730057932,0.87554189765665,"ARHGEF40"
"ENSG00000111412",0.0523660145906193,7.11353009676449,0.198777868208122,0.655709129210457,0.87554189765665,"SPRING1"
"ENSG00000111684",0.0542498799182984,5.70536168066021,0.198725590836505,0.655751484725105,0.87554189765665,"LPCAT3"
"ENSG00000222019",-0.093118924496951,1.73125715435621,0.198705748855094,0.655767562594167,0.87554189765665,"URAHP"
"ENSG00000169231",0.0902743899661599,4.19950892611545,0.198672318866722,0.655794652941127,0.87554189765665,"THBS3"
"ENSG00000285077",0.158099341709764,1.33507463469626,0.198587940703877,0.655863041836042,0.87554189765665,"ARHGAP11B"
"ENSG00000054793",0.0738827457522765,7.97764350371271,0.198478646336298,0.655951651322869,0.87554189765665,"ATP9A"
"ENSG00000283050",-0.0525946056810095,3.07872037679946,0.198465689764729,0.655962157692444,0.87554189765665,"GTF2IP12"
"ENSG00000171574",-0.0399966005533193,4.11190826085094,0.198303128256204,0.65609401232746,0.87554189765665,"ZNF584"
"ENSG00000162627",0.0395542978281797,5.34670092244436,0.198143284154275,0.65622372601964,0.87554189765665,"SNX7"
"ENSG00000153485",0.0407498130399908,3.56615878660725,0.198087074476979,0.656269355142316,0.87554189765665,"LYSET"
"ENSG00000275947",0.0407498130399908,3.56615878660725,0.198087074476979,0.656269355142316,0.87554189765665,"LYSET"
"ENSG00000088340",-0.101913582705287,4.3756067868424,0.198049242261979,0.656300070427331,0.87554189765665,"FER1L4"
"ENSG00000255561",-0.0762869023605297,1.54921415243318,0.197773399323225,0.656524128580128,0.875701342247657,"FDXACB1"
"ENSG00000160049",-0.0320954938510669,6.21712229218985,0.197633219136744,0.656638064066214,0.875701342247657,"DFFA"
"ENSG00000163867",-0.0394859431474175,4.1174164948169,0.197502707272898,0.656744184853949,0.875701342247657,"ZMYM6"
"ENSG00000175602",0.0298892527271635,5.89656572045449,0.197452900527765,0.656784694395069,0.875701342247657,"CCDC85B"
"ENSG00000141759",0.033525119182622,5.55635542208543,0.197268471775006,0.656934749942987,0.875701342247657,"TXNL4A"
"ENSG00000004142",-0.0308347576243121,7.02804256964882,0.197166453458642,0.657017790510896,0.875701342247657,"POLDIP2"
"ENSG00000103091",0.0334332264112285,6.08959937822869,0.197104908898687,0.657067898808711,0.875701342247657,"WDR59"
"ENSG00000174010",-0.0391421331425955,4.6049266161129,0.197005747799611,0.657148653412246,0.875701342247657,"KLHL15"
"ENSG00000115239",-0.0395197968939075,3.61745902993916,0.196997245180451,0.657155578889368,0.875701342247657,"ASB3"
"ENSG00000081320",-0.0428976151305481,5.10750137278604,0.196803910897319,0.657313100099811,0.875701342247657,"STK17B"
"ENSG00000111832",0.0325289471147469,5.4560520580491,0.19679540919002,0.657320029083508,0.875701342247657,"RWDD1"
"ENSG00000136051",0.0381169623266228,6.80923265661262,0.19672099085102,0.657380688484836,0.875701342247657,"WASHC4"
"ENSG00000001460",0.0501817790487897,3.41148182437566,0.19671260369161,0.657387525833565,0.875701342247657,"STPG1"
"ENSG00000243989",-0.0386613026185081,4.54366458474052,0.196704110223148,0.657394450024928,0.875701342247657,"ACY1"
"ENSG00000189419",-0.105575416056105,0.177333404236739,0.196650786872882,0.657437925290822,0.875701342247657,"SPATA41"
"ENSG00000196586",-0.0315346551757388,7.34493315161107,0.196550652410679,0.657519585367632,0.87571968318607,"MYO6"
"ENSG00000132466",-0.040831259399198,7.3493588726767,0.196302699954302,0.65772189881989,0.875898696353269,"ANKRD17"
"ENSG00000101557",-0.0239575825646605,7.01650267854621,0.195817337634987,0.658118366515035,0.8761405311171,"USP14"
"ENSG00000143742",-0.0264717242040785,7.79081437223717,0.19580130193519,0.658131475282218,0.8761405311171,"SRP9"
"ENSG00000135446",-0.0404901537843746,7.66849779610268,0.195708638653921,0.658207237676936,0.8761405311171,"CDK4"
